plot_order,LAT,LON,H_LI, FILLED
1718,-65.86504,-61.86874,56.51687,59.40766
1719,-65.86486,-61.86869,56.78152,59.40766
1720,-65.86469,-61.86864,56.97976,59.40766
1721,-65.86451,-61.86859,57.09033,59.40766
1722,-65.86433,-61.86854,57.05963,59.40766
1723,-65.86415,-61.86849,56.93415,59.40766
1724,-65.86398,-61.86844,56.70562,59.40766
1725,-65.8638,-61.86838,56.37445,59.40766
1726,-65.86362,-61.86833,56.0276,59.40766
1727,-65.86344,-61.86828,55.5831,59.40766
1728,-65.86327,-61.86823,55.01252,59.40766
1729,-65.86309,-61.86818,54.41323,59.40766
1730,-65.86291,-61.86813,53.78547,59.40766
1731,-65.86273,-61.86808,53.14366,59.40766
1732,-65.86256,-61.86804,52.49934,59.40766
1733,-65.86238,-61.86799,51.91153,59.40766
1734,-65.8622,-61.86794,51.48715,59.40766
1735,-65.86202,-61.86789,51.23244,59.40766
1736,-65.86185,-61.86785,51.13659,59.40766
1737,-65.86167,-61.8678,51.18359,59.40766
1738,-65.86149,-61.86775,51.29888,59.40766
1739,-65.86131,-61.8677,51.47414,59.40766
1740,-65.86114,-61.86765,51.68773,59.40766
1741,-65.86096,-61.8676,51.92395,59.40766
1742,-65.86078,-61.86755,52.06709,59.40766
1743,-65.86061,-61.86749,52.09583,59.40766
1744,-65.86043,-61.86744,52.07014,59.40766
1745,-65.86025,-61.86739,52.00313,59.40766
1746,-65.86007,-61.86734,51.85548,59.40766
1747,-65.8599,-61.86729,51.65146,59.40766
1748,-65.85972,-61.86724,51.3994,59.40766
1749,-65.85954,-61.86719,51.12365,59.40766
1750,-65.85936,-61.86714,50.82155,59.40766
1751,-65.85919,-61.86709,50.49342,59.40766
1752,-65.85901,-61.86704,50.12068,59.40766
1753,-65.85883,-61.867,49.68576,59.40766
1754,-65.85865,-61.86695,49.22736,59.40766
1755,-65.85848,-61.8669,48.75405,59.40766
1756,-65.8583,-61.86685,48.26984,59.40766
1757,-65.85812,-61.8668,47.76048,59.40766
1758,-65.85794,-61.86676,47.27719,59.40766
1759,-65.85777,-61.86671,46.8242,59.40766
1760,-65.85759,-61.86666,46.40347,59.40766
1761,-65.85741,-61.86661,46.04648,59.40766
1762,-65.85723,-61.86656,45.78957,59.40766
1763,-65.85706,-61.86651,45.70823,59.40766
1764,-65.85688,-61.86646,45.85256,59.40766
1765,-65.8567,-61.86641,46.26804,59.40766
1766,-65.85652,-61.86636,46.92432,59.40766
1767,-65.85635,-61.86631,47.77964,59.40766
1768,-65.85617,-61.86625,48.82298,59.40766
1769,-65.85599,-61.8662,49.99955,59.40766
1770,-65.85581,-61.86615,51.27714,59.40766
1771,-65.85564,-61.86611,52.498,59.40766
1772,-65.85546,-61.86606,53.58503,59.40766
1773,-65.85528,-61.86601,54.60238,59.40766
1774,-65.8551,-61.86596,55.51554,59.40766
1775,-65.85493,-61.86592,56.27024,59.40766
1776,-65.85475,-61.86587,56.92483,59.40766
1777,-65.85457,-61.86582,57.4895,59.40766
1778,-65.85439,-61.86577,57.95006,59.40766
1779,-65.85422,-61.86573,58.29442,59.40766
1780,-65.85404,-61.86567,58.5834,59.40766
1781,-65.85386,-61.86562,58.8219,59.40766
1782,-65.85368,-61.86557,58.94395,59.40766
1783,-65.85351,-61.86552,58.91929,59.40766
1784,-65.85333,-61.86547,58.80875,59.40766
1785,-65.85315,-61.86542,58.68125,59.40766
1786,-65.85297,-61.86537,58.50813,59.40766
1787,-65.8528,-61.86532,58.28239,59.40766
1788,-65.85262,-61.86527,57.94703,59.40766
1789,-65.85244,-61.86523,57.51242,59.40766
1790,-65.85226,-61.86518,56.97698,59.40766
1791,-65.85209,-61.86513,56.34296,59.40766
1792,-65.85191,-61.86508,55.65792,59.40766
1793,-65.85173,-61.86504,54.97292,59.40766
1794,-65.85155,-61.86499,54.29591,59.40766
1795,-65.85138,-61.86494,53.62078,59.40766
1796,-65.8512,-61.86489,52.98262,59.40766
1797,-65.85102,-61.86484,52.38503,59.40766
1798,-65.85084,-61.86479,51.85083,59.40766
1799,-65.85067,-61.86474,51.35472,59.40766
1800,-65.85049,-61.86469,50.98223,59.40766
1801,-65.85031,-61.86464,50.75381,59.40766
1802,-65.85013,-61.86459,50.63483,59.40766
1803,-65.84996,-61.86454,50.60529,59.40766
1804,-65.84978,-61.86449,50.65317,59.40766
1805,-65.8496,-61.86444,50.7116,59.40766
1806,-65.84942,-61.86439,50.8483,59.40766
1807,-65.84925,-61.86434,51.01084,59.40766
1808,-65.84907,-61.86429,51.1018,59.40766
1809,-65.84889,-61.86424,51.21031,59.40766
1810,-65.84871,-61.86419,51.35838,59.40766
1811,-65.84854,-61.86415,51.51376,59.40766
1812,-65.84836,-61.8641,51.68365,59.40766
1813,-65.84818,-61.86405,51.87021,59.40766
1814,-65.848,-61.864,52.08514,59.40766
1815,-65.84783,-61.86395,52.32098,59.40766
1816,-65.84765,-61.8639,52.54746,59.40766
1817,-65.84747,-61.86385,52.78056,59.40766
1818,-65.84729,-61.8638,53.00166,59.40766
1819,-65.84712,-61.86375,53.22482,59.40766
1820,-65.84694,-61.8637,53.48416,59.40766
1821,-65.84676,-61.86365,53.75924,59.40766
1822,-65.84658,-61.8636,54.04031,59.40766
1823,-65.84641,-61.86355,54.26561,59.40766
1824,-65.84623,-61.8635,54.41309,59.40766
1825,-65.84605,-61.86345,54.53568,59.40766
1826,-65.84587,-61.8634,54.63295,59.40766
1827,-65.8457,-61.86335,54.64542,59.40766
1828,-65.84552,-61.8633,54.59217,59.40766
1829,-65.84534,-61.86325,54.50609,59.40766
1830,-65.84516,-61.8632,54.42128,59.40766
1831,-65.84499,-61.86315,54.3315,59.40766
1832,-65.84481,-61.8631,54.24035,59.40766
1833,-65.84463,-61.86305,54.10126,59.40766
1834,-65.84445,-61.863,53.93424,59.40766
1835,-65.84428,-61.86295,53.76979,59.40766
1836,-65.8441,-61.8629,53.59033,59.40766
1837,-65.84392,-61.86286,53.40638,59.40766
1838,-65.84374,-61.86281,53.20679,59.40766
1839,-65.84357,-61.86276,53.01287,59.40766
1840,-65.84339,-61.86271,52.79114,59.40766
1841,-65.84321,-61.86266,52.58388,59.40766
1842,-65.84303,-61.86261,52.42025,59.40766
1843,-65.84286,-61.86256,52.2897,59.40766
1844,-65.84268,-61.86252,52.19391,59.40766
1845,-65.8425,-61.86247,52.14895,59.40766
1846,-65.84232,-61.86242,52.13475,59.40766
1847,-65.84215,-61.86238,52.15104,59.40766
1848,-65.84197,-61.86233,52.16918,59.40766
1849,-65.84179,-61.86228,52.16742,59.40766
1850,-65.84161,-61.86223,52.16519,59.40766
1851,-65.84144,-61.86218,52.1391,59.40766
1852,-65.84126,-61.86213,52.07257,59.40766
1853,-65.84108,-61.86208,51.97889,59.40766
1854,-65.8409,-61.86203,51.8624,59.40766
1855,-65.84073,-61.86198,51.6983,59.40766
1856,-65.84055,-61.86193,51.47353,59.40766
1857,-65.84037,-61.86188,51.19937,59.40766
1858,-65.84019,-61.86183,50.8928,59.40766
1859,-65.84002,-61.86178,50.60777,59.40766
1860,-65.83984,-61.86173,50.34086,59.40766
1861,-65.83966,-61.86168,50.12793,59.40766
1862,-65.83948,-61.86163,50.01377,59.40766
1863,-65.83931,-61.86158,49.99393,59.40766
1864,-65.83913,-61.86153,50.11355,59.40766
1865,-65.83895,-61.86148,50.3535,59.40766
1866,-65.83877,-61.86143,50.73947,59.40766
1867,-65.8386,-61.86138,51.32942,59.40766
1868,-65.83842,-61.86134,52.08096,59.40766
1869,-65.83824,-61.86129,52.91468,59.40766
1870,-65.83806,-61.86124,53.79014,59.40766
1871,-65.83789,-61.86119,54.65223,59.40766
1872,-65.83771,-61.86114,55.47243,59.40766
1873,-65.83753,-61.86109,56.1055,59.40766
1874,-65.83735,-61.86104,56.68576,59.40766
1875,-65.83718,-61.861,57.243,59.40766
1876,-65.837,-61.86095,57.69213,59.40766
1877,-65.83682,-61.8609,58.05418,59.40766
1878,-65.83664,-61.86085,58.29327,59.40766
1879,-65.83647,-61.8608,58.42035,59.40766
1880,-65.83629,-61.86075,58.46981,59.40766
1881,-65.83611,-61.8607,58.53914,59.40766
1882,-65.83593,-61.86065,58.55581,59.40766
1883,-65.83576,-61.8606,58.47454,59.40766
1884,-65.83558,-61.86055,58.38311,59.40766
1885,-65.8354,-61.8605,58.28303,59.40766
1886,-65.83523,-61.86045,58.12477,59.40766
1887,-65.83505,-61.8604,57.94512,59.40766
1888,-65.83487,-61.86035,57.74319,59.40766
1889,-65.83469,-61.8603,57.5081,59.40766
1890,-65.83452,-61.86025,57.26207,59.40766
1891,-65.83434,-61.8602,57.01671,59.40766
1892,-65.83416,-61.86015,56.78389,59.40766
1893,-65.83398,-61.8601,56.5379,59.40766
1894,-65.83381,-61.86005,56.25303,59.40766
1895,-65.83363,-61.86,56.0089,59.40766
1896,-65.83345,-61.85996,55.80271,59.40766
1897,-65.83327,-61.85991,55.59874,59.40766
1898,-65.8331,-61.85986,55.42604,59.40766
1899,-65.83292,-61.85981,55.23535,59.40766
1900,-65.83274,-61.85976,55.03053,59.40766
1901,-65.83256,-61.85971,54.85557,59.40766
1902,-65.83239,-61.85966,54.67785,59.40766
1903,-65.83221,-61.85961,54.51928,59.40766
1904,-65.83203,-61.85956,54.33077,59.40766
1905,-65.83185,-61.85951,54.05746,59.40766
1906,-65.83168,-61.85946,53.74657,59.40766
1907,-65.8315,-61.85941,53.39263,59.40766
1908,-65.83132,-61.85936,52.9859,59.40766
1909,-65.83114,-61.85932,52.54496,59.40766
1910,-65.83097,-61.85927,52.12045,59.40766
1911,-65.83079,-61.85922,51.71529,59.40766
1912,-65.83061,-61.85917,51.32684,59.40766
1913,-65.83043,-61.85913,50.97963,59.40766
1914,-65.83026,-61.85908,50.69569,59.40766
1915,-65.83008,-61.85902,50.47801,59.40766
1916,-65.8299,-61.85897,50.3446,59.40766
1917,-65.82972,-61.85892,50.28194,59.40766
1918,-65.82955,-61.85887,50.30807,59.40766
1919,-65.82937,-61.85882,50.51088,59.40766
1920,-65.82919,-61.85877,50.8632,59.40766
1921,-65.82901,-61.85872,51.39329,59.40766
1922,-65.82884,-61.85867,52.04027,59.40766
1923,-65.82866,-61.85862,52.75687,59.40766
1924,-65.82848,-61.85857,53.53476,59.40766
1925,-65.8283,-61.85852,54.21519,59.40766
1926,-65.82813,-61.85848,54.75221,59.40766
1927,-65.82795,-61.85843,55.26296,59.40766
1928,-65.82777,-61.85838,55.76437,59.40766
1929,-65.82759,-61.85833,56.16482,59.40766
1930,-65.82742,-61.85829,56.38594,59.40766
1931,-65.82724,-61.85824,56.47393,59.40766
1932,-65.82706,-61.85819,56.48173,59.40766
1933,-65.82688,-61.85814,56.46157,59.40766
1934,-65.82671,-61.85809,56.36908,59.40766
1935,-65.82653,-61.85804,56.12829,59.40766
1936,-65.82635,-61.85799,55.79439,59.40766
1937,-65.82617,-61.85794,55.36588,59.40766
1938,-65.826,-61.85789,54.82427,59.40766
1939,-65.82582,-61.85784,54.16514,59.40766
1940,-65.82564,-61.8578,53.45613,59.40766
1941,-65.82546,-61.85775,52.72206,59.40766
1942,-65.82529,-61.8577,51.98765,59.40766
1943,-65.82511,-61.85765,51.30405,59.40766
1944,-65.82493,-61.8576,50.69603,59.40766
1945,-65.82475,-61.85755,50.186,59.40766
1946,-65.82458,-61.8575,49.7692,59.40766
1947,-65.8244,-61.85745,49.45974,59.40766
1948,-65.82422,-61.8574,49.25277,59.40766
1949,-65.82404,-61.85735,49.19128,59.40766
1950,-65.82387,-61.8573,49.25295,59.40766
1951,-65.82369,-61.85726,49.44329,59.40766
1952,-65.82351,-61.85721,49.78989,59.40766
1953,-65.82333,-61.85716,50.26359,59.40766
1954,-65.82316,-61.85711,50.8444,59.40766
1955,-65.82298,-61.85706,51.56713,59.40766
1956,-65.8228,-61.85702,52.3693,59.40766
1957,-65.82262,-61.85697,53.20431,59.40766
1958,-65.82245,-61.85691,54.00758,59.40766
1959,-65.82227,-61.85686,54.69422,59.40766
1960,-65.82209,-61.85681,55.30868,59.40766
1961,-65.82191,-61.85676,55.8335,59.40766
1962,-65.82174,-61.85671,56.23839,59.40766
1963,-65.82156,-61.85666,56.56053,59.40766
1964,-65.82138,-61.85661,56.83718,59.40766
1965,-65.8212,-61.85656,57.10246,59.40766
1966,-65.82103,-61.85651,57.28182,59.40766
1967,-65.82085,-61.85646,57.38307,59.40766
1968,-65.82067,-61.85641,57.42599,59.40766
1969,-65.82049,-61.85637,57.40477,59.40766
1970,-65.82032,-61.85632,57.30502,59.40766
1971,-65.82014,-61.85627,57.13232,59.40766
1972,-65.81996,-61.85622,56.90413,59.40766
1973,-65.81978,-61.85617,56.61879,59.40766
1974,-65.81961,-61.85612,56.34009,59.40766
1975,-65.81943,-61.85607,56.109,59.40766
1976,-65.81925,-61.85602,55.90727,59.40766
1977,-65.81907,-61.85597,55.75312,59.40766
1978,-65.8189,-61.85593,55.63525,59.40766
1979,-65.81872,-61.85588,55.53093,59.40766
1980,-65.81854,-61.85583,55.38718,59.40766
1981,-65.81836,-61.85578,55.158,59.40766
1982,-65.81819,-61.85574,54.80075,59.40766
1983,-65.81801,-61.85569,54.49191,59.40766
1984,-65.81783,-61.85564,54.27425,59.40766
1985,-65.81765,-61.85559,53.84473,59.40766
1986,-65.81748,-61.85554,53.32148,59.40766
1987,-65.8173,-61.85549,52.82832,59.40766
1988,-65.81712,-61.85544,52.30233,59.40766
1989,-65.81694,-61.85539,51.81205,59.40766
1990,-65.81677,-61.85534,51.41566,59.40766
1991,-65.81659,-61.85529,51.09335,59.40766
1992,-65.81641,-61.85524,50.86067,59.40766
1993,-65.81623,-61.85519,50.68236,59.40766
1994,-65.81606,-61.85514,50.5943,59.40766
1995,-65.81588,-61.8551,50.66196,59.40766
1996,-65.8157,-61.85505,50.89272,59.40766
1997,-65.81552,-61.855,51.28959,59.40766
1998,-65.81535,-61.85496,51.87414,59.40766
1999,-65.81517,-61.85491,52.63023,59.40766
2000,-65.81499,-61.85486,53.59159,59.40766
2001,-65.81481,-61.85481,54.6884,59.40766
2002,-65.81464,-61.85476,55.76042,59.40766
2003,-65.81446,-61.85471,56.66729,59.40766
2004,-65.81428,-61.85466,57.4903,59.40766
2005,-65.8141,-61.85461,58.16004,59.40766
2006,-65.81393,-61.85456,58.5825,59.40766
2007,-65.81375,-61.85451,58.84881,59.40766
2008,-65.81357,-61.85446,59.07069,59.40766
2009,-65.81339,-61.85441,59.24924,59.40766
2010,-65.81322,-61.85436,59.26404,59.40766
2011,-65.81304,-61.85431,59.16943,59.40766
2012,-65.81286,-61.85427,59.01261,59.40766
2013,-65.81268,-61.85422,58.73613,59.40766
2014,-65.81251,-61.85417,58.33917,59.40766
2015,-65.81233,-61.85412,57.8419,59.40766
2016,-65.81215,-61.85407,57.25802,59.40766
2017,-65.81197,-61.85403,56.59565,59.40766
2018,-65.8118,-61.85398,55.72357,59.40766
2019,-65.81162,-61.85393,54.71852,59.40766
2020,-65.81144,-61.85388,53.63939,59.40766
2021,-65.81126,-61.85383,52.58467,59.40766
2022,-65.81109,-61.85378,51.57389,59.40766
2023,-65.81091,-61.85373,50.66122,59.40766
2024,-65.81073,-61.85368,49.94398,59.40766
2025,-65.81055,-61.85363,49.3909,59.40766
2026,-65.81038,-61.85358,49.01404,59.40766
2027,-65.8102,-61.85353,48.87896,59.40766
2028,-65.81002,-61.85348,48.99027,59.40766
2029,-65.80984,-61.85343,49.30885,59.40766
2030,-65.80967,-61.85338,49.91213,59.40766
2031,-65.80949,-61.85333,50.77374,59.40766
2032,-65.80931,-61.85328,51.84758,59.40766
2033,-65.80913,-61.85323,53.03695,59.40766
2034,-65.80896,-61.85318,54.16045,59.40766
2035,-65.80878,-61.85313,55.17746,59.40766
2036,-65.8086,-61.85308,56.10499,59.40766
2037,-65.80842,-61.85304,56.90224,59.40766
2038,-65.80825,-61.85299,57.51729,59.40766
2039,-65.80807,-61.85294,58.01698,59.40766
2040,-65.80789,-61.85289,58.47062,59.40766
2041,-65.80771,-61.85284,58.80168,59.40766
2042,-65.80754,-61.8528,59.08151,59.40766
2043,-65.80736,-61.85275,59.31099,59.40766
2044,-65.80718,-61.8527,59.39812,59.40766
2045,-65.807,-61.85265,59.40766,59.40766
2046,-65.80683,-61.8526,59.28171,59.28171
2047,-65.80665,-61.85255,59.07862,59.07862
2048,-65.80647,-61.8525,58.84381,58.84381
2049,-65.80629,-61.85246,58.49051,58.57162
2050,-65.80612,-61.85241,57.97698,58.57162
2051,-65.80594,-61.85236,57.39504,58.57162
2052,-65.80576,-61.85231,56.84538,58.57162
2053,-65.80558,-61.85226,56.24925,58.57162
2054,-65.80541,-61.85221,55.52888,58.57162
2055,-65.80523,-61.85216,54.68766,58.57162
2056,-65.80505,-61.85211,53.72747,58.57162
2057,-65.80487,-61.85206,52.70868,58.57162
2058,-65.8047,-61.85201,51.69431,58.57162
2059,-65.80452,-61.85196,50.7675,58.57162
2060,-65.80434,-61.85191,49.91389,58.57162
2061,-65.80416,-61.85186,49.16953,58.57162
2062,-65.80399,-61.85181,48.57107,58.57162
2063,-65.80381,-61.85177,48.07998,58.57162
2064,-65.80363,-61.85172,47.70412,58.57162
2065,-65.80345,-61.85167,47.49174,58.57162
2066,-65.80328,-61.85162,47.47725,58.57162
2067,-65.8031,-61.85157,47.67857,58.57162
2068,-65.80292,-61.85153,48.09374,58.57162
2069,-65.80274,-61.85148,48.73948,58.57162
2070,-65.80257,-61.85143,49.56957,58.57162
2071,-65.80239,-61.85138,50.49566,58.57162
2072,-65.80221,-61.85133,51.37862,58.57162
2073,-65.80203,-61.85128,52.09864,58.57162
2074,-65.80186,-61.85123,52.78299,58.57162
2075,-65.80168,-61.85118,53.36127,58.57162
2076,-65.8015,-61.85113,53.70326,58.57162
2077,-65.80132,-61.85108,53.9455,58.57162
2078,-65.80115,-61.85103,54.19812,58.57162
2079,-65.80097,-61.85098,54.37549,58.57162
2080,-65.80079,-61.85094,54.45847,58.57162
2081,-65.80061,-61.85089,54.465,58.57162
2082,-65.80044,-61.85084,54.43068,58.57162
2083,-65.80026,-61.85079,54.37373,58.57162
2084,-65.80008,-61.85074,54.28292,58.57162
2085,-65.7999,-61.85069,54.1701,58.57162
2086,-65.79973,-61.85065,54.05109,58.57162
2087,-65.79955,-61.8506,53.96288,58.57162
2088,-65.79937,-61.85055,53.86916,58.57162
2089,-65.79919,-61.8505,53.75066,58.57162
2090,-65.79902,-61.85045,53.69918,58.57162
2091,-65.79884,-61.8504,53.70077,58.57162
2092,-65.79866,-61.85035,53.67176,58.57162
2093,-65.79848,-61.8503,53.63902,58.57162
2094,-65.79831,-61.85025,53.62611,58.57162
2095,-65.79813,-61.8502,53.6154,58.57162
2096,-65.79795,-61.85015,53.59003,58.57162
2097,-65.79777,-61.8501,53.56665,58.57162
2098,-65.7976,-61.85006,53.52723,58.57162
2099,-65.79742,-61.85001,53.47737,58.57162
2100,-65.79724,-61.84996,53.40847,58.57162
2101,-65.79706,-61.84991,53.32726,58.57162
2102,-65.79689,-61.84986,53.27308,58.57162
2103,-65.79671,-61.84981,53.22506,58.57162
2104,-65.79653,-61.84976,53.15379,58.57162
2105,-65.79635,-61.84972,53.07282,58.57162
2106,-65.79618,-61.84967,52.96905,58.57162
2107,-65.796,-61.84962,52.85271,58.57162
2108,-65.79582,-61.84957,52.75264,58.57162
2109,-65.79564,-61.84952,52.62807,58.57162
2110,-65.79547,-61.84947,52.43423,58.57162
2111,-65.79529,-61.84942,52.20029,58.57162
2112,-65.79511,-61.84937,51.95962,58.57162
2113,-65.79493,-61.84932,51.6634,58.57162
2114,-65.79476,-61.84928,51.29693,58.57162
2115,-65.79458,-61.84923,50.85497,58.57162
2116,-65.7944,-61.84918,50.41327,58.57162
2117,-65.79422,-61.84913,49.89068,58.57162
2118,-65.79405,-61.84908,49.30649,58.57162
2119,-65.79387,-61.84904,48.747,58.57162
2120,-65.79369,-61.84899,48.19396,58.57162
2121,-65.79351,-61.84894,47.68073,58.57162
2122,-65.79334,-61.84889,47.25001,58.57162
2123,-65.79316,-61.84884,46.86365,58.57162
2124,-65.79298,-61.84879,46.54054,58.57162
2125,-65.7928,-61.84875,46.33844,58.57162
2126,-65.79263,-61.8487,46.26575,58.57162
2127,-65.79245,-61.84865,46.34374,58.57162
2128,-65.79227,-61.8486,46.58319,58.57162
2129,-65.79209,-61.84855,46.98122,58.57162
2130,-65.79192,-61.8485,47.5673,58.57162
2131,-65.79174,-61.84845,48.22742,58.57162
2132,-65.79156,-61.8484,48.86304,58.57162
2133,-65.79138,-61.84835,49.38391,58.57162
2134,-65.79121,-61.8483,49.80951,58.57162
2135,-65.79103,-61.84825,50.21773,58.57162
2136,-65.79085,-61.8482,50.52781,58.57162
2137,-65.79067,-61.84815,50.7214,58.57162
2138,-65.7905,-61.84811,50.868,58.57162
2139,-65.79032,-61.84806,50.96406,58.57162
2140,-65.79014,-61.84801,50.97393,58.57162
2141,-65.78996,-61.84796,50.88423,58.57162
2142,-65.78979,-61.84791,50.72275,58.57162
2143,-65.78961,-61.84786,50.49562,58.57162
2144,-65.78943,-61.84781,50.19599,58.57162
2145,-65.78925,-61.84776,49.82999,58.57162
2146,-65.78908,-61.84771,49.4104,58.57162
2147,-65.7889,-61.84767,48.97716,58.57162
2148,-65.78872,-61.84762,48.50153,58.57162
2149,-65.78854,-61.84757,48.03382,58.57162
2150,-65.78837,-61.84752,47.61677,58.57162
2151,-65.78819,-61.84747,47.22696,58.57162
2152,-65.78801,-61.84742,46.8935,58.57162
2153,-65.78783,-61.84737,46.61344,58.57162
2154,-65.78766,-61.84732,46.37891,58.57162
2155,-65.78748,-61.84727,46.19705,58.57162
2156,-65.7873,-61.84722,46.0514,58.57162
2157,-65.78712,-61.84718,45.94104,58.57162
2158,-65.78695,-61.84713,45.88538,58.57162
2159,-65.78677,-61.84708,45.84487,58.57162
2160,-65.78659,-61.84703,45.81178,58.57162
2161,-65.78641,-61.84698,45.83405,58.57162
2162,-65.78624,-61.84694,45.84728,58.57162
2163,-65.78606,-61.84689,45.86257,58.57162
2164,-65.78588,-61.84684,45.92597,58.57162
2165,-65.7857,-61.84679,46.03814,58.57162
2166,-65.78553,-61.84674,46.22044,58.57162
2167,-65.78535,-61.84669,46.44416,58.57162
2168,-65.78517,-61.84664,46.66935,58.57162
2169,-65.78499,-61.84659,46.88587,58.57162
2170,-65.78482,-61.84654,47.1189,58.57162
2171,-65.78464,-61.84649,47.34331,58.57162
2172,-65.78446,-61.84644,47.53702,58.57162
2173,-65.78428,-61.84639,47.74692,58.57162
2174,-65.78411,-61.84634,47.97359,58.57162
2175,-65.78393,-61.84629,48.1623,58.57162
2176,-65.78375,-61.84624,48.3205,58.57162
2177,-65.78357,-61.84619,48.52233,58.57162
2178,-65.7834,-61.84614,48.69552,58.57162
2179,-65.78322,-61.84609,48.81918,58.57162
2180,-65.78304,-61.84605,48.91074,58.57162
2181,-65.78286,-61.846,49.04365,58.57162
2182,-65.78269,-61.84595,49.16171,58.57162
2183,-65.78251,-61.8459,49.20894,58.57162
2184,-65.78233,-61.84585,49.23473,58.57162
2185,-65.78215,-61.8458,49.25644,58.57162
2186,-65.78198,-61.84575,49.23661,58.57162
2187,-65.7818,-61.8457,49.17572,58.57162
2188,-65.78162,-61.84565,49.11622,58.57162
2189,-65.78144,-61.8456,49.09413,58.57162
2190,-65.78127,-61.84555,49.0823,58.57162
2191,-65.78109,-61.84551,49.02011,58.57162
2192,-65.78091,-61.84546,48.95055,58.57162
2193,-65.78073,-61.84541,48.88724,58.57162
2194,-65.78056,-61.84537,48.83754,58.57162
2195,-65.78038,-61.84532,48.85353,58.57162
2196,-65.7802,-61.84527,48.85246,58.57162
2197,-65.78002,-61.84522,48.86715,58.57162
2198,-65.77985,-61.84517,48.87889,58.57162
2199,-65.77967,-61.84513,48.86314,58.57162
2200,-65.77949,-61.84508,48.90799,58.57162
2201,-65.77931,-61.84503,48.96209,58.57162
2202,-65.77914,-61.84498,48.98111,58.57162
2203,-65.77896,-61.84493,49.00928,58.57162
2204,-65.77878,-61.84488,49.05785,58.57162
2205,-65.7786,-61.84483,49.13965,58.57162
2206,-65.77843,-61.84478,49.25543,58.57162
2207,-65.77825,-61.84473,49.37487,58.57162
2208,-65.77807,-61.84468,49.54242,58.57162
2209,-65.77789,-61.84463,49.70911,58.57162
2210,-65.77772,-61.84458,49.89072,58.57162
2211,-65.77754,-61.84454,50.12248,58.57162
2212,-65.77736,-61.84449,50.36404,58.57162
2213,-65.77718,-61.84444,50.62305,58.57162
2214,-65.77701,-61.84439,50.89124,58.57162
2215,-65.77683,-61.84434,51.18705,58.57162
2216,-65.77665,-61.84429,51.4973,58.57162
2217,-65.77647,-61.84424,51.77543,58.57162
2218,-65.7763,-61.84419,52.06944,58.57162
2219,-65.77612,-61.84414,52.34972,58.57162
2220,-65.77594,-61.84409,52.62141,58.57162
2221,-65.77576,-61.84404,52.86116,58.57162
2222,-65.77559,-61.84399,52.97597,58.57162
2223,-65.77541,-61.84395,53.01049,58.57162
2224,-65.77523,-61.8439,53.08651,58.57162
2225,-65.77505,-61.84385,53.20085,58.57162
2226,-65.77488,-61.8438,53.26034,58.57162
2227,-65.7747,-61.84375,53.2141,58.57162
2228,-65.77452,-61.8437,53.18963,58.57162
2229,-65.77434,-61.84365,53.18874,58.57162
2230,-65.77417,-61.8436,53.22186,58.57162
2231,-65.77399,-61.84355,53.25279,58.57162
2232,-65.77381,-61.8435,53.25591,58.57162
2233,-65.77363,-61.84345,53.22369,58.57162
2234,-65.77346,-61.8434,53.16333,58.57162
2235,-65.77328,-61.84335,53.0643,58.57162
2236,-65.7731,-61.84331,52.91424,58.57162
2237,-65.77292,-61.84326,52.70654,58.57162
2238,-65.77275,-61.84321,52.46913,58.57162
2239,-65.77257,-61.84316,52.21816,58.57162
2240,-65.77239,-61.84311,51.93757,58.57162
2241,-65.77221,-61.84306,51.68441,58.57162
2242,-65.77204,-61.84301,51.48147,58.57162
2243,-65.77186,-61.84296,51.31256,58.57162
2244,-65.77168,-61.84291,51.19446,58.57162
2245,-65.7715,-61.84286,51.08696,58.57162
2246,-65.77133,-61.84281,50.9661,58.57162
2247,-65.77115,-61.84277,50.86782,58.57162
2248,-65.77097,-61.84272,50.75497,58.57162
2249,-65.77079,-61.84267,50.63074,58.57162
2250,-65.77062,-61.84262,50.54422,58.57162
2251,-65.77044,-61.84257,50.45365,58.57162
2252,-65.77026,-61.84253,50.35691,58.57162
2253,-65.77008,-61.84248,50.28007,58.57162
2254,-65.76991,-61.84243,50.2273,58.57162
2255,-65.76973,-61.84238,50.16826,58.57162
2256,-65.76955,-61.84233,50.11602,58.57162
2257,-65.76937,-61.84229,50.09085,58.57162
2258,-65.7692,-61.84224,50.07734,58.57162
2259,-65.76902,-61.84219,50.06085,58.57162
2260,-65.76884,-61.84214,50.02093,58.57162
2261,-65.76866,-61.84209,49.96323,58.57162
2262,-65.76849,-61.84204,49.90424,58.57162
2263,-65.76831,-61.84199,49.83827,58.57162
2264,-65.76813,-61.84194,49.77773,58.57162
2265,-65.76795,-61.84189,49.77711,58.57162
2266,-65.76778,-61.84185,49.83142,58.57162
2267,-65.7676,-61.8418,49.90812,58.57162
2268,-65.76742,-61.84175,50.04096,58.57162
2269,-65.76724,-61.8417,50.20767,58.57162
2270,-65.76707,-61.84165,50.40649,58.57162
2271,-65.76689,-61.8416,50.65252,58.57162
2272,-65.76671,-61.84155,50.90627,58.57162
2273,-65.76653,-61.8415,51.11776,58.57162
2274,-65.76636,-61.84145,51.32587,58.57162
2275,-65.76618,-61.8414,51.51121,58.57162
2276,-65.766,-61.84135,51.65259,58.57162
