plot_order,LAT,LON,H_LI, FILLED
1715,-65.81375,-61.85451,58.84881,58.94395
1716,-65.81357,-61.85446,59.07069,59.07069
1717,-65.81339,-61.85441,59.24924,59.24924
1718,-65.81322,-61.85436,59.26404,59.26404
1719,-65.81304,-61.85431,59.16943,59.26404
1720,-65.81286,-61.85427,59.01261,59.26404
1721,-65.81268,-61.85422,58.73613,59.26404
1722,-65.81251,-61.85417,58.33917,59.26404
1723,-65.81233,-61.85412,57.8419,59.26404
1724,-65.81215,-61.85407,57.25802,59.26404
1725,-65.81197,-61.85403,56.59565,59.26404
1726,-65.8118,-61.85398,55.72357,59.26404
1727,-65.81162,-61.85393,54.71852,59.26404
1728,-65.81144,-61.85388,53.63939,59.26404
1729,-65.81126,-61.85383,52.58467,59.26404
1730,-65.81109,-61.85378,51.57389,59.26404
1731,-65.81091,-61.85373,50.66122,59.26404
1732,-65.81073,-61.85368,49.94398,59.26404
1733,-65.81055,-61.85363,49.3909,59.26404
1734,-65.81038,-61.85358,49.01404,59.26404
1735,-65.8102,-61.85353,48.87896,59.26404
1736,-65.81002,-61.85348,48.99027,59.26404
1737,-65.80984,-61.85343,49.30885,59.26404
1738,-65.80967,-61.85338,49.91213,59.26404
1739,-65.80949,-61.85333,50.77374,59.26404
1740,-65.80931,-61.85328,51.84758,59.26404
1741,-65.80913,-61.85323,53.03695,59.26404
1742,-65.80896,-61.85318,54.16045,59.26404
1743,-65.80878,-61.85313,55.17746,59.26404
1744,-65.8086,-61.85308,56.10499,59.26404
1745,-65.80842,-61.85304,56.90224,59.26404
1746,-65.80825,-61.85299,57.51729,59.26404
1747,-65.80807,-61.85294,58.01698,59.26404
1748,-65.80789,-61.85289,58.47062,59.26404
1749,-65.80771,-61.85284,58.80168,59.26404
1750,-65.80754,-61.8528,59.08151,59.26404
1751,-65.80736,-61.85275,59.31099,59.31099
1752,-65.80718,-61.8527,59.39812,59.39812
1753,-65.807,-61.85265,59.40766,59.40766
1754,-65.80683,-61.8526,59.28171,59.28171
1755,-65.80665,-61.85255,59.07862,59.07862
1756,-65.80647,-61.8525,58.84381,58.84381
1757,-65.80629,-61.85246,58.49051,58.57162
1758,-65.80612,-61.85241,57.97698,58.57162
1759,-65.80594,-61.85236,57.39504,58.57162
1760,-65.80576,-61.85231,56.84538,58.57162
1761,-65.80558,-61.85226,56.24925,58.57162
1762,-65.80541,-61.85221,55.52888,58.57162
1763,-65.80523,-61.85216,54.68766,58.57162
1764,-65.80505,-61.85211,53.72747,58.57162
1765,-65.80487,-61.85206,52.70868,58.57162
1766,-65.8047,-61.85201,51.69431,58.57162
1767,-65.80452,-61.85196,50.7675,58.57162
1768,-65.80434,-61.85191,49.91389,58.57162
1769,-65.80416,-61.85186,49.16953,58.57162
1770,-65.80399,-61.85181,48.57107,58.57162
1771,-65.80381,-61.85177,48.07998,58.57162
1772,-65.80363,-61.85172,47.70412,58.57162
1773,-65.80345,-61.85167,47.49174,58.57162
1774,-65.80328,-61.85162,47.47725,58.57162
1775,-65.8031,-61.85157,47.67857,58.57162
1776,-65.80292,-61.85153,48.09374,58.57162
1777,-65.80274,-61.85148,48.73948,58.57162
1778,-65.80257,-61.85143,49.56957,58.57162
1779,-65.80239,-61.85138,50.49566,58.57162
1780,-65.80221,-61.85133,51.37862,58.57162
1781,-65.80203,-61.85128,52.09864,58.57162
1782,-65.80186,-61.85123,52.78299,58.57162
1783,-65.80168,-61.85118,53.36127,58.57162
1784,-65.8015,-61.85113,53.70326,58.57162
1785,-65.80132,-61.85108,53.9455,58.57162
1786,-65.80115,-61.85103,54.19812,58.57162
1787,-65.80097,-61.85098,54.37549,58.57162
1788,-65.80079,-61.85094,54.45847,58.57162
1789,-65.80061,-61.85089,54.465,58.57162
1790,-65.80044,-61.85084,54.43068,58.57162
1791,-65.80026,-61.85079,54.37373,58.57162
1792,-65.80008,-61.85074,54.28292,58.57162
1793,-65.7999,-61.85069,54.1701,58.57162
1794,-65.79973,-61.85065,54.05109,58.57162
1795,-65.79955,-61.8506,53.96288,58.57162
1796,-65.79937,-61.85055,53.86916,58.57162
1797,-65.79919,-61.8505,53.75066,58.57162
1798,-65.79902,-61.85045,53.69918,58.57162
1799,-65.79884,-61.8504,53.70077,58.57162
1800,-65.79866,-61.85035,53.67176,58.57162
1801,-65.79848,-61.8503,53.63902,58.57162
1802,-65.79831,-61.85025,53.62611,58.57162
1803,-65.79813,-61.8502,53.6154,58.57162
1804,-65.79795,-61.85015,53.59003,58.57162
1805,-65.79777,-61.8501,53.56665,58.57162
1806,-65.7976,-61.85006,53.52723,58.57162
1807,-65.79742,-61.85001,53.47737,58.57162
1808,-65.79724,-61.84996,53.40847,58.57162
1809,-65.79706,-61.84991,53.32726,58.57162
1810,-65.79689,-61.84986,53.27308,58.57162
1811,-65.79671,-61.84981,53.22506,58.57162
1812,-65.79653,-61.84976,53.15379,58.57162
1813,-65.79635,-61.84972,53.07282,58.57162
1814,-65.79618,-61.84967,52.96905,58.57162
1815,-65.796,-61.84962,52.85271,58.57162
1816,-65.79582,-61.84957,52.75264,58.57162
1817,-65.79564,-61.84952,52.62807,58.57162
1818,-65.79547,-61.84947,52.43423,58.57162
1819,-65.79529,-61.84942,52.20029,58.57162
1820,-65.79511,-61.84937,51.95962,58.57162
1821,-65.79493,-61.84932,51.6634,58.57162
1822,-65.79476,-61.84928,51.29693,58.57162
1823,-65.79458,-61.84923,50.85497,58.57162
1824,-65.7944,-61.84918,50.41327,58.57162
1825,-65.79422,-61.84913,49.89068,58.57162
1826,-65.79405,-61.84908,49.30649,58.57162
1827,-65.79387,-61.84904,48.747,58.57162
1828,-65.79369,-61.84899,48.19396,58.57162
1829,-65.79351,-61.84894,47.68073,58.57162
1830,-65.79334,-61.84889,47.25001,58.57162
1831,-65.79316,-61.84884,46.86365,58.57162
1832,-65.79298,-61.84879,46.54054,58.57162
1833,-65.7928,-61.84875,46.33844,58.57162
1834,-65.79263,-61.8487,46.26575,58.57162
1835,-65.79245,-61.84865,46.34374,58.57162
1836,-65.79227,-61.8486,46.58319,58.57162
1837,-65.79209,-61.84855,46.98122,58.57162
1838,-65.79192,-61.8485,47.5673,58.57162
1839,-65.79174,-61.84845,48.22742,58.57162
1840,-65.79156,-61.8484,48.86304,58.57162
1841,-65.79138,-61.84835,49.38391,58.57162
1842,-65.79121,-61.8483,49.80951,58.57162
1843,-65.79103,-61.84825,50.21773,58.57162
1844,-65.79085,-61.8482,50.52781,58.57162
1845,-65.79067,-61.84815,50.7214,58.57162
1846,-65.7905,-61.84811,50.868,58.57162
1847,-65.79032,-61.84806,50.96406,58.57162
1848,-65.79014,-61.84801,50.97393,58.57162
1849,-65.78996,-61.84796,50.88423,58.57162
1850,-65.78979,-61.84791,50.72275,58.57162
1851,-65.78961,-61.84786,50.49562,58.57162
1852,-65.78943,-61.84781,50.19599,58.57162
1853,-65.78925,-61.84776,49.82999,58.57162
1854,-65.78908,-61.84771,49.4104,58.57162
1855,-65.7889,-61.84767,48.97716,58.57162
1856,-65.78872,-61.84762,48.50153,58.57162
1857,-65.78854,-61.84757,48.03382,58.57162
1858,-65.78837,-61.84752,47.61677,58.57162
1859,-65.78819,-61.84747,47.22696,58.57162
1860,-65.78801,-61.84742,46.8935,58.57162
1861,-65.78783,-61.84737,46.61344,58.57162
1862,-65.78766,-61.84732,46.37891,58.57162
1863,-65.78748,-61.84727,46.19705,58.57162
1864,-65.7873,-61.84722,46.0514,58.57162
1865,-65.78712,-61.84718,45.94104,58.57162
1866,-65.78695,-61.84713,45.88538,58.57162
1867,-65.78677,-61.84708,45.84487,58.57162
1868,-65.78659,-61.84703,45.81178,58.57162
1869,-65.78641,-61.84698,45.83405,58.57162
1870,-65.78624,-61.84694,45.84728,58.57162
1871,-65.78606,-61.84689,45.86257,58.57162
1872,-65.78588,-61.84684,45.92597,58.57162
1873,-65.7857,-61.84679,46.03814,58.57162
1874,-65.78553,-61.84674,46.22044,58.57162
1875,-65.78535,-61.84669,46.44416,58.57162
1876,-65.78517,-61.84664,46.66935,58.57162
1877,-65.78499,-61.84659,46.88587,58.57162
1878,-65.78482,-61.84654,47.1189,58.57162
1879,-65.78464,-61.84649,47.34331,58.57162
1880,-65.78446,-61.84644,47.53702,58.57162
1881,-65.78428,-61.84639,47.74692,58.57162
1882,-65.78411,-61.84634,47.97359,58.57162
1883,-65.78393,-61.84629,48.1623,58.57162
1884,-65.78375,-61.84624,48.3205,58.57162
1885,-65.78357,-61.84619,48.52233,58.57162
1886,-65.7834,-61.84614,48.69552,58.57162
1887,-65.78322,-61.84609,48.81918,58.57162
1888,-65.78304,-61.84605,48.91074,58.57162
1889,-65.78286,-61.846,49.04365,58.57162
1890,-65.78269,-61.84595,49.16171,58.57162
1891,-65.78251,-61.8459,49.20894,58.57162
1892,-65.78233,-61.84585,49.23473,58.57162
1893,-65.78215,-61.8458,49.25644,58.57162
1894,-65.78198,-61.84575,49.23661,58.57162
1895,-65.7818,-61.8457,49.17572,58.57162
1896,-65.78162,-61.84565,49.11622,58.57162
1897,-65.78144,-61.8456,49.09413,58.57162
1898,-65.78127,-61.84555,49.0823,58.57162
1899,-65.78109,-61.84551,49.02011,58.57162
1900,-65.78091,-61.84546,48.95055,58.57162
1901,-65.78073,-61.84541,48.88724,58.57162
1902,-65.78056,-61.84537,48.83754,58.57162
1903,-65.78038,-61.84532,48.85353,58.57162
1904,-65.7802,-61.84527,48.85246,58.57162
1905,-65.78002,-61.84522,48.86715,58.57162
1906,-65.77985,-61.84517,48.87889,58.57162
1907,-65.77967,-61.84513,48.86314,58.57162
1908,-65.77949,-61.84508,48.90799,58.57162
1909,-65.77931,-61.84503,48.96209,58.57162
1910,-65.77914,-61.84498,48.98111,58.57162
1911,-65.77896,-61.84493,49.00928,58.57162
1912,-65.77878,-61.84488,49.05785,58.57162
1913,-65.7786,-61.84483,49.13965,58.57162
1914,-65.77843,-61.84478,49.25543,58.57162
1915,-65.77825,-61.84473,49.37487,58.57162
1916,-65.77807,-61.84468,49.54242,58.57162
1917,-65.77789,-61.84463,49.70911,58.57162
1918,-65.77772,-61.84458,49.89072,58.57162
1919,-65.77754,-61.84454,50.12248,58.57162
1920,-65.77736,-61.84449,50.36404,58.57162
1921,-65.77718,-61.84444,50.62305,58.57162
1922,-65.77701,-61.84439,50.89124,58.57162
1923,-65.77683,-61.84434,51.18705,58.57162
1924,-65.77665,-61.84429,51.4973,58.57162
1925,-65.77647,-61.84424,51.77543,58.57162
1926,-65.7763,-61.84419,52.06944,58.57162
1927,-65.77612,-61.84414,52.34972,58.57162
1928,-65.77594,-61.84409,52.62141,58.57162
1929,-65.77576,-61.84404,52.86116,58.57162
1930,-65.77559,-61.84399,52.97597,58.57162
1931,-65.77541,-61.84395,53.01049,58.57162
1932,-65.77523,-61.8439,53.08651,58.57162
1933,-65.77505,-61.84385,53.20085,58.57162
1934,-65.77488,-61.8438,53.26034,58.57162
1935,-65.7747,-61.84375,53.2141,58.57162
1936,-65.77452,-61.8437,53.18963,58.57162
1937,-65.77434,-61.84365,53.18874,58.57162
1938,-65.77417,-61.8436,53.22186,58.57162
1939,-65.77399,-61.84355,53.25279,58.57162
1940,-65.77381,-61.8435,53.25591,58.57162
1941,-65.77363,-61.84345,53.22369,58.57162
1942,-65.77346,-61.8434,53.16333,58.57162
1943,-65.77328,-61.84335,53.0643,58.57162
1944,-65.7731,-61.84331,52.91424,58.57162
1945,-65.77292,-61.84326,52.70654,58.57162
1946,-65.77275,-61.84321,52.46913,58.57162
1947,-65.77257,-61.84316,52.21816,58.57162
1948,-65.77239,-61.84311,51.93757,58.57162
1949,-65.77221,-61.84306,51.68441,58.57162
1950,-65.77204,-61.84301,51.48147,58.57162
1951,-65.77186,-61.84296,51.31256,58.57162
1952,-65.77168,-61.84291,51.19446,58.57162
1953,-65.7715,-61.84286,51.08696,58.57162
1954,-65.77133,-61.84281,50.9661,58.57162
1955,-65.77115,-61.84277,50.86782,58.57162
1956,-65.77097,-61.84272,50.75497,58.57162
1957,-65.77079,-61.84267,50.63074,58.57162
1958,-65.77062,-61.84262,50.54422,58.57162
1959,-65.77044,-61.84257,50.45365,58.57162
1960,-65.77026,-61.84253,50.35691,58.57162
1961,-65.77008,-61.84248,50.28007,58.57162
1962,-65.76991,-61.84243,50.2273,58.57162
1963,-65.76973,-61.84238,50.16826,58.57162
1964,-65.76955,-61.84233,50.11602,58.57162
1965,-65.76937,-61.84229,50.09085,58.57162
1966,-65.7692,-61.84224,50.07734,58.57162
1967,-65.76902,-61.84219,50.06085,58.57162
1968,-65.76884,-61.84214,50.02093,58.57162
1969,-65.76866,-61.84209,49.96323,58.57162
1970,-65.76849,-61.84204,49.90424,58.57162
1971,-65.76831,-61.84199,49.83827,58.57162
1972,-65.76813,-61.84194,49.77773,58.57162
1973,-65.76795,-61.84189,49.77711,58.57162
1974,-65.76778,-61.84185,49.83142,58.57162
1975,-65.7676,-61.8418,49.90812,58.57162
1976,-65.76742,-61.84175,50.04096,58.57162
1977,-65.76724,-61.8417,50.20767,58.57162
1978,-65.76707,-61.84165,50.40649,58.57162
1979,-65.76689,-61.8416,50.65252,58.57162
1980,-65.76671,-61.84155,50.90627,58.57162
1981,-65.76653,-61.8415,51.11776,58.57162
1982,-65.76636,-61.84145,51.32587,58.57162
1983,-65.76618,-61.8414,51.51121,58.57162
1984,-65.766,-61.84135,51.65259,58.57162
1985,-65.76582,-61.8413,51.80619,58.57162
1986,-65.76565,-61.84125,51.96717,58.57162
1987,-65.76547,-61.8412,52.14658,58.57162
1988,-65.76529,-61.84115,52.31155,58.57162
1989,-65.76511,-61.8411,52.41661,58.57162
1990,-65.76494,-61.84105,52.52156,58.57162
1991,-65.76476,-61.841,52.60423,58.57162
1992,-65.76458,-61.84095,52.62756,58.57162
1993,-65.7644,-61.8409,52.60937,58.57162
1994,-65.76423,-61.84085,52.56675,58.57162
1995,-65.76405,-61.8408,52.55613,58.57162
1996,-65.76387,-61.84076,52.56805,58.57162
1997,-65.76369,-61.84071,52.53318,58.57162
1998,-65.76352,-61.84066,52.48207,58.57162
1999,-65.76334,-61.84062,52.43156,58.57162
2000,-65.76316,-61.84057,52.39349,58.57162
2001,-65.76298,-61.84052,52.37107,58.57162
2002,-65.76281,-61.84047,52.33629,58.57162
2003,-65.76263,-61.84043,52.26272,58.57162
2004,-65.76245,-61.84038,52.16926,58.57162
2005,-65.76227,-61.84033,52.07007,58.57162
2006,-65.7621,-61.84028,51.90732,58.57162
2007,-65.76192,-61.84023,51.70518,58.57162
2008,-65.76174,-61.84018,51.50131,58.57162
2009,-65.76156,-61.84014,51.32031,58.57162
2010,-65.76139,-61.84009,51.11066,58.57162
2011,-65.76121,-61.84004,50.88626,58.57162
2012,-65.76103,-61.83998,50.66717,58.57162
2013,-65.76085,-61.83993,50.44117,58.57162
2014,-65.76068,-61.83988,50.21557,58.57162
2015,-65.7605,-61.83983,49.97476,58.57162
2016,-65.76032,-61.83978,49.70647,58.57162
2017,-65.76014,-61.83973,49.48715,58.57162
2018,-65.75997,-61.83968,49.28044,58.57162
2019,-65.75979,-61.83963,49.14377,58.57162
2020,-65.75961,-61.83959,49.09183,58.57162
2021,-65.75943,-61.83954,49.08517,58.57162
2022,-65.75926,-61.83949,49.17777,58.57162
2023,-65.75908,-61.83944,49.33621,58.57162
2024,-65.7589,-61.83939,49.54454,58.57162
2025,-65.75872,-61.83934,49.79528,58.57162
2026,-65.75855,-61.83929,50.04527,58.57162
2027,-65.75837,-61.83924,50.35777,58.57162
2028,-65.75819,-61.83919,50.64399,58.57162
2029,-65.75802,-61.83914,50.88405,58.57162
2030,-65.75784,-61.83909,51.07319,58.57162
2031,-65.75766,-61.83904,51.13472,58.57162
2032,-65.75748,-61.83899,51.04914,58.57162
2033,-65.75731,-61.83894,50.86353,58.57162
2034,-65.75713,-61.83889,50.66494,58.57162
2035,-65.75695,-61.83884,50.40215,58.57162
2036,-65.75677,-61.8388,50.10209,58.57162
2037,-65.7566,-61.83875,49.85512,58.57162
2038,-65.75642,-61.8387,49.67132,58.57162
2039,-65.75624,-61.83866,49.51949,58.57162
2040,-65.75606,-61.83861,49.45187,58.57162
2041,-65.75588,-61.83856,49.37571,58.57162
2042,-65.75571,-61.83851,49.30515,58.57162
2043,-65.75553,-61.83846,49.28346,58.57162
2044,-65.75535,-61.83841,49.23661,58.57162
2045,-65.75518,-61.83836,49.2319,58.57162
2046,-65.755,-61.83831,49.24179,58.57162
2047,-65.75482,-61.83826,49.25466,58.57162
2048,-65.75464,-61.83821,49.2477,58.57162
2049,-65.75447,-61.83816,49.20401,58.57162
2050,-65.75429,-61.83811,49.25569,58.57162
2051,-65.75411,-61.83806,49.4133,58.57162
2052,-65.75393,-61.83801,49.52856,58.57162
2053,-65.75376,-61.83796,49.58028,58.57162
2054,-65.75358,-61.83791,49.60984,58.57162
2055,-65.7534,-61.83786,49.72549,58.57162
2056,-65.75322,-61.83781,49.87483,58.57162
2057,-65.75305,-61.83777,49.93703,58.57162
2058,-65.75287,-61.83772,49.9393,58.57162
2059,-65.75269,-61.83767,50.01185,58.57162
2060,-65.75251,-61.83762,50.14451,58.57162
2061,-65.75234,-61.83757,50.17817,58.57162
2062,-65.75216,-61.83752,50.23506,58.57162
2063,-65.75198,-61.83747,50.27379,58.57162
2064,-65.7518,-61.83742,50.29789,58.57162
2065,-65.75163,-61.83737,50.33053,58.57162
2066,-65.75145,-61.83732,50.31519,58.57162
2067,-65.75127,-61.83727,50.25948,58.57162
2068,-65.75109,-61.83722,50.23504,58.57162
2069,-65.75092,-61.83717,50.25676,58.57162
2070,-65.75074,-61.83712,50.28463,58.57162
2071,-65.75056,-61.83708,50.31368,58.57162
2072,-65.75038,-61.83703,50.33203,58.57162
2073,-65.75021,-61.83698,50.31007,58.57162
2074,-65.75003,-61.83694,50.30897,58.57162
2075,-65.74985,-61.83689,50.33971,58.57162
2076,-65.74967,-61.83685,50.37985,58.57162
2077,-65.7495,-61.8368,50.41053,58.57162
2078,-65.74932,-61.83675,50.42762,58.57162
2079,-65.74914,-61.83671,50.47932,58.57162
2080,-65.74896,-61.83666,50.55539,58.57162
2081,-65.74878,-61.83661,50.64964,58.57162
2082,-65.74861,-61.83656,50.73959,58.57162
2083,-65.74843,-61.83651,50.84006,58.57162
2084,-65.74825,-61.83646,50.94616,58.57162
2085,-65.74807,-61.83641,51.06789,58.57162
2086,-65.7479,-61.83636,51.21802,58.57162
2087,-65.74772,-61.83631,51.34211,58.57162
2088,-65.74754,-61.83626,51.46502,58.57162
2089,-65.74737,-61.83621,51.62367,58.57162
2090,-65.74719,-61.83615,51.73387,58.57162
2091,-65.74701,-61.8361,51.83484,58.57162
2092,-65.74683,-61.83605,51.93825,58.57162
2093,-65.74666,-61.836,52.00071,58.57162
2094,-65.74648,-61.83595,52.06522,58.57162
2095,-65.7463,-61.8359,52.10683,58.57162
2096,-65.74612,-61.83585,52.12179,58.57162
2097,-65.74595,-61.8358,52.11998,58.57162
2098,-65.74577,-61.83575,52.03827,58.57162
2099,-65.74559,-61.8357,51.89827,58.57162
2100,-65.74541,-61.83565,51.74731,58.57162
2101,-65.74524,-61.8356,51.53809,58.57162
2102,-65.74506,-61.83555,51.25073,58.57162
2103,-65.74488,-61.83551,50.95189,58.57162
2104,-65.7447,-61.83546,50.62482,58.57162
2105,-65.74453,-61.83541,50.27628,58.57162
2106,-65.74435,-61.83536,49.94646,58.57162
2107,-65.74417,-61.83531,49.61277,58.57162
2108,-65.74399,-61.83527,49.23665,58.57162
2109,-65.74382,-61.83522,48.83331,58.57162
2110,-65.74364,-61.83517,48.38451,58.57162
2111,-65.74346,-61.83512,47.84563,58.57162
2112,-65.74328,-61.83508,47.2131,58.57162
2113,-65.74311,-61.83503,46.54523,58.57162
2114,-65.74293,-61.83498,45.76285,58.57162
2115,-65.74275,-61.83493,44.741,58.57162
2116,-65.74257,-61.83489,43.53471,58.57162
2117,-65.7424,-61.83484,42.43841,58.57162
2118,-65.74222,-61.83479,41.71416,58.57162
2119,-65.74204,-61.83474,41.45003,58.57162
2120,-65.74186,-61.83469,41.77996,58.57162
2121,-65.74169,-61.83463,42.65606,58.57162
2122,-65.74151,-61.83458,44.55694,58.57162
2123,-65.74133,-61.83453,46.0772,58.57162
2124,-65.74115,-61.83448,46.08897,58.57162
2125,-65.74098,-61.83443,46.02606,58.57162
2126,-65.7408,-61.83438,46.23648,58.57162
2127,-65.74062,-61.83433,46.71719,58.57162
2128,-65.74044,-61.83428,47.20618,58.57162
2129,-65.74027,-61.83423,47.55513,58.57162
2130,-65.74009,-61.83418,47.89523,58.57162
2131,-65.73991,-61.83414,48.3626,58.57162
2132,-65.73973,-61.83409,48.81012,58.57162
2133,-65.73955,-61.83404,49.14602,58.57162
2134,-65.73938,-61.83399,49.5146,58.57162
2135,-65.7392,-61.83394,49.82737,58.57162
2136,-65.73902,-61.8339,50.05156,58.57162
2137,-65.73885,-61.83385,50.29716,58.57162
2138,-65.73867,-61.8338,50.55009,58.57162
2139,-65.73849,-61.83375,50.63089,58.57162
2140,-65.73831,-61.8337,50.55267,58.57162
2141,-65.73813,-61.83365,50.56013,58.57162
2142,-65.73796,-61.8336,50.53955,58.57162
2143,-65.73778,-61.83355,50.36006,58.57162
2144,-65.7376,-61.8335,50.05743,58.57162
2145,-65.73743,-61.83345,49.7343,58.57162
2146,-65.73725,-61.8334,49.48343,58.57162
2147,-65.73707,-61.83336,49.30273,58.57162
2148,-65.73689,-61.83331,49.21183,58.57162
2149,-65.73672,-61.83326,49.28228,58.57162
2150,-65.73654,-61.83322,49.47265,58.57162
2151,-65.73636,-61.83317,49.67624,58.57162
2152,-65.73618,-61.83312,49.93019,58.57162
2153,-65.73601,-61.83307,50.27465,58.57162
2154,-65.73583,-61.83302,50.58949,58.57162
2155,-65.73565,-61.83297,50.9635,58.57162
2156,-65.73547,-61.83292,51.38074,58.57162
2157,-65.7353,-61.83287,51.73952,58.57162
2158,-65.73512,-61.83282,51.95753,58.57162
2159,-65.73494,-61.83277,52.01899,58.57162
2160,-65.73476,-61.83272,52.19081,58.57162
2161,-65.73459,-61.83267,52.35233,58.57162
2162,-65.73441,-61.83262,52.40186,58.57162
2163,-65.73423,-61.83257,52.4258,58.57162
2164,-65.73405,-61.83252,52.31594,58.57162
2165,-65.73388,-61.83248,52.16265,58.57162
2166,-65.7337,-61.83243,51.9716,58.57162
2167,-65.73352,-61.83238,51.67658,58.57162
2168,-65.73334,-61.83233,51.34906,58.57162
2169,-65.73317,-61.83228,51.0886,58.57162
2170,-65.73299,-61.83223,50.8839,58.57162
2171,-65.73281,-61.83218,50.63177,58.57162
2172,-65.73263,-61.83213,50.45117,58.57162
2173,-65.73246,-61.83208,50.26168,58.57162
2174,-65.73228,-61.83203,50.0794,58.57162
2175,-65.7321,-61.83198,49.95624,58.57162
2176,-65.73192,-61.83193,49.76198,58.57162
2177,-65.73175,-61.83188,49.56462,58.57162
2178,-65.73157,-61.83184,49.31521,58.57162
2179,-65.73139,-61.83179,49.04134,58.57162
2180,-65.73121,-61.83174,48.79142,58.57162
2181,-65.73104,-61.83169,48.49932,58.57162
2182,-65.73086,-61.83165,48.14733,58.57162
2183,-65.73068,-61.8316,47.74999,58.57162
2184,-65.7305,-61.83155,47.35646,58.57162
2185,-65.73033,-61.8315,46.96067,58.57162
2186,-65.73015,-61.83146,46.56464,58.57162
2187,-65.72997,-61.83141,46.16931,58.57162
2188,-65.72979,-61.83136,45.78393,58.57162
2189,-65.72962,-61.83131,45.4527,58.57162
2190,-65.72944,-61.83126,45.16774,58.57162
2191,-65.72926,-61.83121,44.94428,58.57162
2192,-65.72908,-61.83116,44.84682,58.57162
2193,-65.72891,-61.83111,44.88797,58.57162
2194,-65.72873,-61.83106,45.02774,58.57162
2195,-65.72855,-61.83101,45.36179,58.57162
2196,-65.72837,-61.83096,45.91468,58.57162
2197,-65.7282,-61.83091,46.69566,58.57162
2198,-65.72802,-61.83086,47.66905,58.57162
2199,-65.72784,-61.83081,48.86587,58.57162
2200,-65.72766,-61.83076,50.14691,58.57162
2201,-65.72749,-61.83072,51.32257,58.57162
2202,-65.72731,-61.83067,52.43283,58.57162
2203,-65.72713,-61.83062,53.46111,58.57162
2204,-65.72695,-61.83057,54.32537,58.57162
2205,-65.72678,-61.83052,55.1216,58.57162
2206,-65.7266,-61.83047,55.72208,58.57162
2207,-65.72642,-61.83042,56.15289,58.57162
2208,-65.72624,-61.83037,56.49716,58.57162
2209,-65.72607,-61.83032,56.75693,58.57162
2210,-65.72589,-61.83027,56.93074,58.57162
2211,-65.72571,-61.83022,57.14154,58.57162
2212,-65.72553,-61.83017,57.2313,58.57162
2213,-65.72536,-61.83012,57.20733,58.57162
2214,-65.72518,-61.83007,57.19523,58.57162
2215,-65.725,-61.83002,57.11334,58.57162
2216,-65.72482,-61.82997,56.95102,58.57162
2217,-65.72465,-61.82992,56.72687,58.57162
2218,-65.72447,-61.82987,56.43046,58.57162
2219,-65.72429,-61.82982,55.96854,58.57162
2220,-65.72411,-61.82978,55.32362,58.57162
2221,-65.72394,-61.82973,54.84185,58.57162
2222,-65.72376,-61.82968,54.44535,58.57162
2223,-65.72358,-61.82964,53.96442,58.57162
2224,-65.7234,-61.82959,53.37952,58.57162
2225,-65.72323,-61.82954,52.79031,58.57162
2226,-65.72305,-61.82949,52.29202,58.57162
2227,-65.72287,-61.82944,51.72076,58.57162
2228,-65.72269,-61.82939,51.10278,58.57162
2229,-65.72252,-61.82934,50.4454,58.57162
2230,-65.72234,-61.82929,49.77545,58.57162
2231,-65.72216,-61.82924,49.07848,58.57162
2232,-65.72198,-61.82919,48.38526,58.57162
2233,-65.72181,-61.82914,47.66592,58.57162
2234,-65.72163,-61.8291,46.90343,58.57162
2235,-65.72145,-61.82905,46.19372,58.57162
2236,-65.72127,-61.829,45.51765,58.57162
2237,-65.7211,-61.82895,44.8394,58.57162
2238,-65.72092,-61.8289,44.24462,58.57162
2239,-65.72074,-61.82886,43.83694,58.57162
2240,-65.72056,-61.82881,43.59076,58.57162
2241,-65.72039,-61.82876,43.51206,58.57162
2242,-65.72021,-61.82871,43.62565,58.57162
2243,-65.72003,-61.82866,44.03865,58.57162
2244,-65.71985,-61.82861,44.82164,58.57162
2245,-65.71968,-61.82856,45.97552,58.57162
2246,-65.7195,-61.82851,47.43478,58.57162
2247,-65.71932,-61.82846,49.00714,58.57162
2248,-65.71914,-61.82841,50.59726,58.57162
2249,-65.71897,-61.82836,52.1088,58.57162
2250,-65.71879,-61.82831,53.47092,58.57162
2251,-65.71861,-61.82826,54.60078,58.57162
2252,-65.71843,-61.82821,55.59488,58.57162
2253,-65.71826,-61.82817,56.46918,58.57162
2254,-65.71808,-61.82812,57.20595,58.57162
2255,-65.7179,-61.82807,57.72655,58.57162
2256,-65.71772,-61.82802,58.07986,58.57162
2257,-65.71755,-61.82798,58.31675,58.57162
2258,-65.71737,-61.82793,58.44432,58.57162
2259,-65.71719,-61.82788,58.5064,58.57162
2260,-65.71701,-61.82783,58.55781,58.57162
2261,-65.71684,-61.82778,58.57162,58.57162
2262,-65.71666,-61.82774,58.47328,58.47328
2263,-65.71648,-61.82769,58.35978,58.35978
2264,-65.7163,-61.82764,58.32287,58.32287
2265,-65.71613,-61.82759,58.215,58.22628
2266,-65.71595,-61.82754,58.00153,58.22628
2267,-65.71577,-61.82749,57.80476,58.22628
2268,-65.71559,-61.82744,57.60134,58.22628
2269,-65.71542,-61.82739,57.32928,58.22628
2270,-65.71524,-61.82734,57.05445,58.22628
2271,-65.71506,-61.8273,56.78359,58.22628
2272,-65.71488,-61.82725,56.46351,58.22628
2273,-65.71471,-61.8272,56.16425,58.22628
